NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT,image_file,crop_index
8.55073011095e-13,6.4162466451e-09,0.999999463558,2.2679207401e-09,1.80841398714e-12,4.87842669372e-07,2.4410501398e-11,5.31102521961e-08,img_01399.jpg,0.0
1.54367851835e-10,0.997008085251,2.16812932194e-05,3.01279023951e-09,6.73024669595e-06,0.00232442002743,1.99195984152e-08,0.000639069650788,img_01404.jpg,0.0
3.80650150289e-10,0.924243211746,0.000273344368907,6.3305110416e-06,1.8998612461e-08,0.0754756629467,2.24177725272e-08,1.49141726524e-06,img_01405.jpg,0.0
7.1308790036e-15,0.999995231628,4.48761375083e-06,1.08932819362e-11,1.9071624488e-11,2.91375073402e-07,1.58848611348e-11,3.52924156566e-09,img_01413.jpg,0.0
1.24846621929e-07,0.00342136714607,0.000446877413196,8.30435737953e-07,1.72937564269e-09,0.000390338449506,0.99454164505,0.00119879946578,img_01426.jpg,0.0
7.48121386346e-14,3.18693587076e-08,2.78226650607e-08,8.52039012261e-12,1.34562510874e-12,4.380552995e-13,4.81560711307e-08,0.999999940395,img_01441.jpg,0.0
1.04059989792e-11,0.160588249564,6.71927409712e-05,1.20232723777e-09,4.11181533266e-09,3.54439428918e-08,2.2831793558e-06,0.83934211731,img_01444.jpg,0.0
2.46671416626e-09,0.000200201888219,8.10501387605e-06,0.000218865970965,3.4404212812e-08,3.80368328479e-05,1.06238871922e-06,0.999533712864,img_01490.jpg,0.0
1.04927233568e-09,0.401705592871,0.00107096449938,4.78234142065e-07,3.18633823326e-07,0.000427770981332,4.07103516409e-06,0.596790790558,img_01495.jpg,0.0
9.31268465121e-11,0.945681273937,0.000144819598063,3.07257937493e-06,1.64982747464e-08,1.46937245518e-05,5.19714194525e-06,0.0541509836912,img_01495.jpg,1.0
4.71437333616e-09,0.992145836353,0.00555927259848,0.00174451770727,2.96610352279e-07,4.88995974592e-05,2.87282006184e-07,0.000500861555338,img_01511.jpg,0.0
2.0044210487e-06,0.33576503396,0.0021544508636,0.000402402481996,2.23693077714e-05,0.0303874183446,0.485405415297,0.145860880613,img_01519.jpg,0.0
3.4679214795e-13,0.999935925007,4.08100895584e-05,1.92449545883e-11,5.54928902829e-09,8.96514418258e-09,3.5109634644e-10,2.32248366956e-05,img_01530.jpg,0.0
1.4042042551e-07,0.861269295216,0.000505581207108,0.0119107859209,2.46460079012e-08,0.124042391777,0.000232804202824,0.0020389361307,img_01537.jpg,0.0
3.24043725186e-09,0.971966087818,0.00247960421257,0.000129593376187,1.9157182507e-08,0.000357050768798,1.12045063361e-05,0.0250564459711,img_01538.jpg,0.0
3.55109497363e-10,0.999454021454,0.000383087812224,4.8717021528e-09,1.35423858794e-08,1.59440594416e-06,6.56144891309e-07,0.000160590963787,img_01543.jpg,0.0
5.72049916117e-12,0.925264894962,1.29041154651e-06,5.09417020567e-07,1.46812510066e-12,0.0746167376637,1.78068910373e-06,0.000114747854241,img_01548.jpg,0.0
7.02775030705e-16,0.999977052212,1.82804967608e-07,4.39732495208e-12,6.25142798787e-15,1.41162736327e-05,7.24369175753e-10,8.67981452757e-06,img_01552.jpg,0.0
1.3922149295e-13,0.999192416668,7.46690921005e-06,1.65932632218e-11,3.37859962229e-09,6.29919583162e-09,2.29431407206e-09,0.000800179317594,img_01562.jpg,0.0
2.44133296912e-10,0.977976799011,0.0210358258337,1.87097199955e-08,1.9823406916e-08,2.59870830632e-06,1.51907488544e-06,0.000983136007562,img_01571.jpg,0.0
1.90609461548e-09,0.300314038992,0.616367816925,4.76014065498e-06,1.66241916304e-05,7.36608708394e-05,2.07808454888e-07,0.0832228660583,img_01593.jpg,0.0
1.76855385892e-09,0.897608757019,0.0757850259542,2.62552276808e-07,1.1573069969e-07,5.45312514078e-06,4.38824827143e-05,0.0265565123409,img_01616.jpg,0.0
3.50911921743e-09,0.964336872101,9.68140666373e-05,9.37328152872e-08,4.73558320664e-05,0.0354206748307,7.70233654634e-08,9.80225086096e-05,img_01618.jpg,0.0
1.59437334446e-07,0.482335716486,0.513686597347,4.65153680125e-05,0.000238150008954,0.000200997645152,1.03340498754e-05,0.00348157342523,img_01627.jpg,0.0
3.30254379399e-10,0.974025666714,0.0177985541523,5.50521519926e-07,7.16419208402e-07,0.00808240938932,4.46527792519e-08,9.20477104955e-05,img_01627.jpg,1.0
2.87212354594e-11,0.999737560749,7.62335685067e-06,2.74105710352e-10,3.05254665989e-08,0.000161292569828,2.52579525295e-06,9.0837595053e-05,img_01627.jpg,2.0
5.46238228261e-12,0.999908268452,2.12891268347e-06,6.22063442424e-11,2.76196860938e-08,7.92212006218e-07,8.35821989398e-09,8.87005517143e-05,img_01627.jpg,3.0
4.50577726172e-12,0.999071538448,3.7903298562e-06,2.04343280075e-08,7.88472398483e-10,0.000908109650481,7.1289171899e-08,1.64684515767e-05,img_01633.jpg,0.0
2.1669782288e-11,0.999430835247,3.74410410586e-05,4.62235449916e-09,1.84154643534e-07,1.21821230437e-07,6.23426865687e-10,0.000531396421138,img_01640.jpg,0.0
1.14951892449e-09,0.970353186131,0.0232148524374,1.67173638488e-07,8.97080170148e-08,0.00462302891538,1.96694895749e-06,0.00180667790119,img_01646.jpg,0.0
3.98732755459e-15,0.99810475111,1.48107517361e-07,2.29066418611e-10,9.8677649385e-11,3.95225606553e-06,6.95318976007e-12,0.00189119845163,img_01646.jpg,1.0
3.92567289964e-06,0.9788646698,0.00587262352929,0.000112406189146,0.000385534745874,0.00833524297923,0.00042619658052,0.00599944777787,img_01649.jpg,0.0
7.08941954031e-08,9.6945052519e-07,5.77602213525e-06,1.05877786538e-08,0.999982535839,7.40701182167e-07,8.59501428363e-11,9.92245441012e-06,img_01669.jpg,0.0
5.72526426268e-09,0.118191629648,0.00109351694118,3.97847543354e-06,2.09476661439e-06,8.41055623368e-07,0.000332318799337,0.880375564098,img_01681.jpg,0.0
9.25943783453e-13,0.996626615524,2.00541649065e-06,3.63625773936e-09,1.43191742907e-08,0.00322675402276,3.81310989728e-11,0.000144581892528,img_01684.jpg,0.0
2.22507967607e-09,0.999560594559,6.05176210229e-05,9.17834540815e-07,8.00775353582e-07,0.000102816025901,3.46225601788e-06,0.000270921067568,img_01684.jpg,1.0
6.08514172384e-09,0.953091919422,0.000116293987958,4.73161776426e-07,3.05660819322e-07,0.0466987453401,3.17234366776e-06,8.90715818969e-05,img_01684.jpg,2.0
1.35131228429e-09,0.995584666729,0.000309862924041,9.50013188117e-08,4.97749503836e-08,1.07907881102e-05,4.38756287622e-05,0.00405077589676,img_01687.jpg,0.0
8.87174855064e-15,1.43395550989e-09,1.24992084238e-07,2.40817511332e-13,2.20448483144e-13,1.72785865477e-11,5.92608095928e-09,0.999999821186,img_01688.jpg,0.0
4.02513959663e-12,3.29130466525e-06,2.16619228013e-05,1.97250904499e-09,6.0366676935e-12,9.65164748123e-09,5.59505906494e-07,0.999974429607,img_01689.jpg,0.0
9.98818183717e-09,0.982047259808,6.65447805659e-05,0.00082116847625,5.48467831152e-08,0.000607912836131,5.8339068346e-05,0.0163987409323,img_01724.jpg,0.0
3.78537038159e-06,0.640096485615,0.304187953472,0.0173733383417,8.45475824462e-06,0.0354546867311,0.000892844458576,0.00198249169625,img_01745.jpg,0.0
7.92579109982e-12,0.998064339161,1.3430951185e-05,4.60497595611e-08,1.1857540505e-09,1.02028786841e-06,6.94298194048e-07,0.0019203965785,img_01771.jpg,0.0
1.08832687307e-09,0.99955701828,0.000209744554013,7.99526134188e-09,6.02422744578e-07,3.69761210095e-07,1.10363964723e-06,0.000231234400417,img_01773.jpg,0.0
7.15052799957e-12,0.735369682312,1.03041884358e-05,2.18701625698e-08,4.82583473183e-10,0.264578998089,6.38839367184e-07,4.03400845244e-05,img_01824.jpg,0.0
4.54713386944e-07,0.00378955923952,0.000247746735113,2.59894682131e-06,0.985151052475,3.51572707586e-05,4.1798831063e-08,0.0107734315097,img_01831.jpg,0.0
1.79648529386e-09,6.13727479504e-07,0.00020454141486,0.0376597456634,6.24191720533e-09,4.22236752229e-08,4.25021546846e-08,0.962135016918,img_01834.jpg,0.0
9.36638741678e-07,0.1126492396,0.0015373621136,0.000116712784802,0.000369460176444,0.00109448900912,0.000654037517961,0.883577764034,img_01847.jpg,0.0
1.59045008274e-08,0.95473498106,0.000495302549098,7.23739503883e-07,2.41401048697e-05,0.0021213714499,2.99585899484e-05,0.0425936095417,img_01847.jpg,1.0
1.2540553318e-10,0.000151299143909,0.0117513397709,1.18595380627e-07,2.04353156619e-08,3.07897174423e-08,5.70495695129e-09,0.988097190857,img_01853.jpg,0.0
1.06398813371e-10,0.999612390995,0.000276151084108,5.00544445003e-07,3.52337181653e-08,3.75677223019e-06,5.71760461199e-09,0.000107116276922,img_01856.jpg,0.0
6.01986238635e-09,0.809460937977,3.87308791687e-05,0.000527452444658,7.20050297165e-10,0.13069178164,0.000631059112493,0.0586500018835,img_01862.jpg,0.0
2.09549086416e-10,0.998623549938,8.09199900687e-06,3.28409193173e-08,3.40172761071e-08,6.95770054904e-08,4.86158796775e-06,0.00136349897366,img_01874.jpg,0.0
1.83680086252e-07,0.0333564467728,0.453478425741,1.91179469766e-06,0.000543244939763,0.00895715225488,0.000234813662246,0.503427803516,img_01888.jpg,0.0
1.58410742301e-07,9.78531534201e-06,1.2919939536e-06,9.74862235381e-09,0.999987304211,5.59008924483e-07,7.72580499575e-10,9.85064048109e-07,img_01918.jpg,0.0
9.59346426084e-13,0.999721109867,0.000263491208898,8.01541766293e-09,4.25070569021e-11,6.53138476991e-06,6.4789738019e-09,8.86706311576e-06,img_01930.jpg,0.0
3.16000239309e-07,0.651190161705,0.00998670700938,5.33366401214e-05,0.000365752290236,0.000862593704369,4.19094903918e-05,0.3374992311,img_01932.jpg,0.0
3.71797319494e-13,3.27000454492e-10,6.05381345054e-09,1.02853203385e-11,9.75117469409e-12,1.0286118745e-13,2.28364341326e-10,1.0,img_01955.jpg,0.0
1.16726495136e-08,0.998630940914,0.00032607614412,8.36523031467e-05,5.22592699781e-06,1.57321519509e-05,2.56434049106e-07,0.000938115932513,img_01963.jpg,0.0
6.85369094811e-10,0.239463746548,0.742897033691,3.18979473946e-08,9.85226211725e-09,3.97455232815e-06,7.2932583862e-05,0.01756230928,img_01966.jpg,0.0
1.80927983706e-09,0.967241585255,0.0314293541014,3.91982121073e-06,4.67746303912e-08,8.82895474206e-05,1.85287419185e-07,0.00123667402659,img_01966.jpg,1.0
3.84249160268e-11,0.990113437176,0.00918747857213,1.54624277826e-08,1.30211192939e-08,1.15795510283e-05,6.20743151103e-07,0.000686856918037,img_01966.jpg,2.0
6.72836730775e-10,0.989068984985,0.000359245139407,9.68067183749e-07,2.66667687931e-09,0.00010032060527,0.000404187245294,0.0100661944598,img_01966.jpg,3.0
9.8321715214e-09,0.903381764889,0.0114756366238,9.20401760141e-07,1.80663664651e-06,0.0798732861876,5.58749197808e-05,0.0052108024247,img_01966.jpg,4.0
4.81146287257e-08,0.960076153278,0.0129631459713,1.40476504384e-06,1.25665656014e-05,0.00072389957495,5.2912189858e-05,0.0261699426919,img_01966.jpg,5.0
4.75011661949e-11,0.995174109936,0.000483961106511,1.21317043522e-07,2.03759031869e-09,1.98110865313e-05,3.66685185327e-07,0.00432166969404,img_01983.jpg,0.0
1.04783827448e-10,6.20164646534e-05,8.75160640135e-06,5.41505045248e-08,1.49178788433e-06,3.98373316557e-07,2.16957363186e-09,0.999927341938,img_01984.jpg,0.0
5.24738075214e-09,0.812242984772,0.00139568781015,5.61916181141e-07,1.101887392e-05,0.0020720383618,2.2803333195e-06,0.184275403619,img_01984.jpg,1.0
1.14747287228e-08,8.0014426203e-05,0.00316968117841,3.21891292288e-07,2.4391741249e-07,1.7472862055e-06,8.29866451113e-07,0.996747195721,img_01984.jpg,2.0
1.21450148072e-05,0.0150273218751,0.403067439795,0.00113097846042,0.189020708203,0.194898858666,1.72254822246e-05,0.196825310588,img_01995.jpg,0.0
3.0836739412e-11,1.91727258425e-06,1.27496724289e-09,1.6561078553e-07,2.85167641454e-13,0.999792397022,0.000205293661566,1.62823354799e-07,img_01996.jpg,0.0
1.2248618475e-07,0.634081304073,0.000539444328751,5.43156920685e-06,9.80179848398e-08,0.00110354169738,0.359459012747,0.00481106434017,img_02001.jpg,0.0
1.81860957582e-06,0.413062542677,0.0243745427579,0.309902012348,0.199126645923,0.000137889772304,5.35928484169e-06,0.0533891730011,img_02006.jpg,0.0
1.20203080822e-09,0.989919960499,0.00273603503592,7.0434148256e-06,1.19516236907e-08,3.16766818287e-05,2.07586781471e-05,0.00728447595611,img_02066.jpg,0.0
7.87139830313e-13,0.999956786633,8.2987321548e-07,8.01141028517e-11,4.37523156593e-10,3.08256021526e-05,1.3048698122e-08,1.16080618682e-05,img_02074.jpg,0.0
3.12842525323e-12,0.000172050320543,0.999823629856,6.95310475862e-12,1.72966710399e-10,1.683524542e-09,2.43806286271e-09,4.28106113759e-06,img_02076.jpg,0.0
5.36471077339e-07,0.00445785373449,5.45609827896e-06,0.00715447077528,0.987945318222,0.000414893962443,9.19220088935e-10,2.14909468923e-05,img_02077.jpg,0.0
4.44258375865e-06,0.00807902868837,0.000105916675238,0.000572888471652,0.99017572403,0.00019297079416,3.03730054441e-08,0.000869040668476,img_02077.jpg,1.0
3.91426856206e-11,0.999947309494,1.07739824671e-05,2.4296126222e-10,1.16556906349e-08,2.09383657079e-07,1.14167924892e-07,4.15871436417e-05,img_02096.jpg,0.0
4.4675235733e-11,0.999759912491,7.31608524802e-05,3.52745495036e-08,5.53689893934e-08,9.13420735742e-05,1.19117260056e-07,7.53510175855e-05,img_02119.jpg,0.0
8.55964604751e-13,2.09192538847e-08,1.44454066764e-11,3.91250551957e-08,3.62640453936e-16,0.999999821186,9.39566788816e-08,6.28428255614e-12,img_02124.jpg,0.0
3.68415453522e-06,0.923189461231,0.00654510641471,0.000851480581332,3.40084739037e-06,0.0398911200464,0.00373469456099,0.0257811192423,img_02172.jpg,0.0
2.21839702164e-08,0.963261604309,0.00404697097838,1.24342541312e-05,0.00010998066864,0.0211631804705,0.000239729823079,0.0111661357805,img_02180.jpg,0.0
3.01851599716e-07,0.575323164463,0.00206820270978,1.19180876936e-05,8.91654326551e-06,0.327337175608,0.0277372598648,0.0675130784512,img_02188.jpg,0.0
9.88623671816e-09,0.989165127277,0.000313166761771,7.90810830154e-08,7.11910479367e-06,0.0104643004015,8.02291833679e-06,4.21160184487e-05,img_02188.jpg,1.0
8.28675940801e-13,7.20094703865e-07,2.59680721371e-10,5.36960875763e-09,2.70373192049e-15,0.999998509884,8.08870936453e-07,9.96801807762e-11,img_02209.jpg,0.0
1.01145642475e-05,0.0554746352136,0.307334959507,0.000199994494324,0.0652400031686,0.39729487896,0.000161650241353,0.174283787608,img_02235.jpg,0.0
8.12346093171e-11,0.999179780483,4.64178920083e-05,3.34541255143e-07,5.70770319896e-09,4.83440417156e-05,1.03610136648e-06,0.000724057899788,img_02252.jpg,0.0
1.14662645956e-06,0.977385044098,0.00171165156644,0.0013880188344,0.00674103060737,1.40854217534e-05,1.33949542942e-05,0.0127455191687,img_02268.jpg,0.0
3.13130185843e-12,0.99942022562,0.000334284035489,1.9256754058e-06,3.34983790706e-10,4.28651401307e-06,2.26541587267e-07,0.000239054788835,img_02270.jpg,0.0
3.39873160726e-08,0.000191110186279,1.64353920695e-07,2.73135238871e-08,0.999808251858,3.21372506384e-09,1.23311347244e-10,4.3707518671e-07,img_02281.jpg,0.0
1.22408305714e-10,3.33653042617e-06,1.49090010382e-06,5.03699233434e-08,6.87231382912e-10,1.47287337882e-08,5.54213920623e-06,0.999989569187,img_02282.jpg,0.0
6.25520406075e-15,0.99999666214,1.35130449053e-06,1.20270834958e-10,2.90672153014e-10,1.65373368333e-08,1.14965014505e-12,1.94473545889e-06,img_02291.jpg,0.0
1.65052824741e-07,0.977793216705,0.000177562367753,4.78478341392e-06,0.00295668933541,4.66870545779e-07,4.62545312985e-06,0.0190624538809,img_02299.jpg,0.0
1.73645321411e-06,0.00918837729841,0.757844746113,3.10110808641e-05,0.0919291973114,0.127766668797,1.13723092454e-06,0.0132371364161,img_02305.jpg,0.0
2.0691819369e-09,0.583691179752,0.0134825780988,4.50525732276e-07,1.09214802535e-07,0.402371883392,4.13933912569e-06,0.000449653802207,img_02307.jpg,0.0
2.04867806747e-12,0.999926388264,5.63311141377e-06,6.46618106281e-11,3.46453421507e-09,6.42633021926e-05,4.87462834542e-08,3.6474011722e-06,img_02307.jpg,1.0
9.5029921432e-11,0.999391019344,0.000581553962547,5.25569987531e-09,4.48872839343e-07,3.37796905114e-07,1.73615486432e-08,2.6581588827e-05,img_02309.jpg,0.0
4.34703206764e-09,0.00151605030987,4.42143209511e-05,2.97521983157e-05,2.26828547056e-06,2.86413470718e-08,6.00663270234e-08,0.998407661915,img_02318.jpg,0.0
6.49107842672e-14,1.81543295952e-08,1.19578047464e-09,1.82481477845e-11,1.24842980398e-09,3.0759382129e-13,2.55680719652e-12,1.0,img_02356.jpg,0.0
2.41152999791e-08,0.994178473949,0.00120815739501,1.14485423808e-07,3.61566958418e-06,0.000312158517772,4.89757112518e-05,0.00424852687865,img_02367.jpg,0.0
5.01434171962e-10,0.0570986159146,0.00113349559251,1.31972484496e-07,1.10814096388e-06,2.49939063224e-07,6.78030517065e-07,0.941765725613,img_02379.jpg,0.0
2.97098296187e-07,0.700274050236,0.00156452134252,0.000198171226657,9.59097178566e-07,0.28674814105,0.000593504169956,0.0106203490868,img_02384.jpg,0.0
6.88024463791e-12,0.999386548996,0.000496197142638,5.35479660613e-10,9.18181353171e-09,2.62699882114e-06,2.6463211622e-09,0.000114623202535,img_02398.jpg,0.0
1.0948263407e-09,0.991450607777,0.00103187269997,9.48776701648e-09,1.56640422855e-09,0.00213584094308,0.00366781768389,0.00171379779931,img_02400.jpg,0.0
4.34137604088e-07,0.00765381427482,4.54473229183e-06,0.00042977600242,0.990261852741,0.00164651928935,1.97128938173e-10,3.03234810417e-06,img_02406.jpg,0.0
8.16851809304e-07,0.00026581028942,6.89540320309e-06,1.45476212765e-06,0.999667167664,1.90713253687e-05,1.66651847877e-08,3.87684085581e-05,img_02406.jpg,1.0
3.71820657596e-10,0.864280045033,0.000146649108501,3.27860831817e-08,9.19118917864e-07,5.67975497745e-08,3.52362150124e-07,0.135571956635,img_02412.jpg,0.0
2.84238321768e-09,0.999264240265,0.000185583703569,9.66048752105e-09,6.40589178147e-07,0.0005235223216,8.7374874056e-06,1.72313139046e-05,img_02422.jpg,0.0
8.50902768385e-12,0.99995726347,3.09070055664e-05,4.67028915541e-10,4.87436544461e-08,6.93521405992e-06,5.22304617334e-08,4.79661321151e-06,img_02486.jpg,0.0
2.57074028731e-09,0.981428802013,0.000176163157448,0.000140111558721,1.11329165975e-06,2.24790255743e-05,2.95345557788e-06,0.0182283781469,img_02486.jpg,1.0
2.41907133214e-10,0.988869190216,0.00828220602125,2.00835081898e-09,4.59705802314e-07,1.21874199976e-06,5.2494931424e-07,0.00284635671414,img_02487.jpg,0.0
4.4017522266e-11,0.700196325779,0.00146911526099,1.0415841416e-06,4.01903463398e-07,1.19400681342e-06,5.07850245413e-06,0.29832687974,img_02522.jpg,0.0
2.31275665286e-10,0.00141816399992,0.0035794863943,9.51953182948e-09,7.73240287799e-07,4.39102177552e-06,1.03573349008e-07,0.99499720335,img_02556.jpg,0.0
2.74395415244e-12,0.999753892422,5.6050321291e-05,1.97934402202e-09,4.80757877952e-09,1.59763658303e-06,1.95488802923e-09,0.000188497404451,img_02565.jpg,0.0
5.37154710292e-15,7.71325492366e-09,1.32569253353e-08,2.28099418693e-12,4.56274384594e-12,2.44412183634e-13,9.57834853099e-12,1.0,img_02574.jpg,0.0
3.01076532594e-08,0.945596635342,0.00489393714815,9.11893323519e-07,7.46687476294e-07,0.00168106157798,0.000109522254206,0.0477170832455,img_02602.jpg,0.0
7.21295148175e-13,0.985226929188,0.0134024135768,4.39124708818e-10,2.7179933304e-10,0.000804791692644,1.05859804478e-07,0.00056576525094,img_02622.jpg,0.0
7.30919925279e-12,4.39364430349e-06,1.5251764296e-09,1.28358834672e-07,9.59238656388e-14,0.99998998642,5.37468304174e-06,1.26113626209e-08,img_02625.jpg,0.0
6.72030183238e-12,0.594147503376,0.106817252934,2.96423987578e-08,5.23751311418e-12,2.54546466749e-05,3.24023494613e-06,0.299006521702,img_02636.jpg,0.0
6.12753528473e-11,0.902003467083,0.0882591605186,9.74410241383e-08,3.6055897823e-08,3.34572428073e-06,5.95261667513e-07,0.0097332149744,img_02638.jpg,0.0
2.15709620305e-11,0.979069888592,0.0208324287087,1.45341472191e-08,2.37812103343e-09,6.39278441668e-05,1.9220358638e-07,3.35210424964e-05,img_02638.jpg,1.0
2.88455410669e-08,0.931029081345,0.0515479594469,3.41948580171e-05,0.0123382834718,0.00273985904641,1.56554449404e-08,0.00231060758233,img_02638.jpg,2.0
1.20585683661e-08,0.020299628377,0.00233654142357,1.25042572563e-06,2.15184368102e-08,0.000298572267639,0.0335856191814,0.943478345871,img_02646.jpg,0.0
1.10714571191e-11,0.5586810112,2.77303206531e-06,2.10485566754e-07,4.4073789951e-08,2.10571433854e-05,1.80432095931e-07,0.441294759512,img_02656.jpg,0.0
5.42422694065e-16,0.999949157238,1.45201966006e-08,2.41965492781e-11,1.96285113272e-13,3.67162101611e-07,2.34729228242e-13,5.05107345816e-05,img_02666.jpg,0.0
3.11321572634e-14,0.00275000627153,0.99724894762,2.07275169251e-11,1.9704218257e-09,5.07357827625e-13,4.99514383849e-13,9.93749495137e-07,img_02679.jpg,0.0
1.01340583061e-12,7.54460415919e-06,3.09033776347e-09,4.26112256591e-10,2.32158181568e-10,2.20555583345e-12,5.32535899822e-08,0.999992370605,img_02687.jpg,0.0
9.79335013085e-08,0.998780071735,0.000565893191379,2.0799898266e-05,5.0506892876e-05,4.53246757388e-05,2.03095009965e-06,0.000535290455446,img_02699.jpg,0.0
5.02885200149e-09,0.99252730608,0.000239311004407,0.00023660021543,7.80682540835e-09,0.00633661309257,3.11373551085e-05,0.000628885289188,img_02709.jpg,0.0
1.77156608827e-10,0.988664567471,0.000347340945154,4.32018119056e-08,1.12527551721e-07,0.00222861371003,6.15324825048e-06,0.00875323917717,img_02726.jpg,0.0
1.52169249645e-07,0.540031850338,0.065099067986,0.0175779443234,2.78123170574e-05,0.00632989965379,2.44208354161e-06,0.370930820704,img_02734.jpg,0.0
1.06929254947e-12,0.999998271465,1.17507431696e-06,4.89991484887e-11,1.91435649555e-08,1.00070487008e-07,4.90781471019e-10,5.4303569641e-07,img_02739.jpg,0.0
8.33299145597e-06,0.00347230583429,0.0001830165711,0.000187971963896,0.995241343975,0.000159034781973,1.50741882976e-07,0.000747970596422,img_02749.jpg,0.0
8.84694983938e-08,0.691689014435,0.192663237453,3.10098366754e-05,7.5449293945e-05,0.000130573738716,4.5266701818e-06,0.115406095982,img_02759.jpg,0.0
7.5320435483e-16,0.999804675579,7.76106716671e-08,6.94950930136e-10,1.69017049163e-13,3.29026374857e-06,5.54977938605e-12,0.000191969898879,img_02766.jpg,0.0
1.16485834312e-08,0.0172923617065,0.0122349122539,1.02333442555e-05,9.54726692726e-06,4.87789884573e-06,7.75356454596e-07,0.97044724226,img_02769.jpg,0.0
3.15762975663e-12,0.988702237606,1.6626171373e-06,5.08151991596e-08,6.87837939495e-07,0.000189494050574,2.04853287111e-10,0.0111059295014,img_02771.jpg,0.0
1.29413244565e-08,0.9331381917,0.00180880294647,2.26060410569e-06,7.2468583312e-07,0.0640477910638,7.76324850449e-06,0.000994384288788,img_02771.jpg,1.0
5.58836451506e-13,0.999432384968,0.000237260028371,7.3886557983e-10,9.74577848978e-11,0.000279280124232,2.72687099567e-08,5.09989731654e-05,img_02771.jpg,2.0
1.79108423514e-13,0.991158545017,0.00702802883461,3.98383825928e-11,5.08738537519e-07,3.11545581e-11,3.74912358103e-11,0.00181284220889,img_02799.jpg,0.0
8.45940071464e-14,0.999950587749,4.59588809463e-05,2.07537140251e-10,6.49247738904e-11,7.73582371494e-07,1.10278464138e-09,2.74375520348e-06,img_02808.jpg,0.0
4.45453092815e-12,0.998734235764,0.00122190814,1.7919007389e-09,1.59876051953e-07,2.4479509193e-06,1.01044150824e-09,4.11993423768e-05,img_02808.jpg,1.0
8.70590088908e-09,0.280562728643,2.33296668739e-05,8.87484384293e-06,1.89625481539e-07,0.000736426620279,7.95089272287e-06,0.718660533428,img_02811.jpg,0.0
2.9906050969e-08,0.0700191035867,0.00131762132514,1.42374153711e-06,4.23232222602e-06,0.928639113903,9.23928666907e-07,1.75027998921e-05,img_02830.jpg,0.0
2.05222904642e-12,0.992638587952,0.000144092176924,5.0337245483e-10,1.75498769295e-07,1.76881158609e-07,1.03055319833e-09,0.00721705332398,img_02834.jpg,0.0
4.08645655625e-06,0.0153960334137,0.0450721383095,0.00181474082638,2.665248212e-05,9.75312218543e-07,0.00298070325516,0.934704720974,img_02837.jpg,0.0
4.04986079394e-11,0.999676406384,0.000263540656306,1.33892262966e-06,1.63041651291e-08,3.3268428524e-05,3.43312969164e-08,2.53794696619e-05,img_02838.jpg,0.0
9.65523039298e-09,0.614066779613,0.377138525248,2.92041640932e-05,2.69245301752e-05,3.2194736832e-07,1.26215427372e-05,0.00872557703406,img_02838.jpg,1.0
2.62310173582e-11,3.96147470383e-08,3.51967704981e-10,4.8675683928e-08,1.20503142241e-14,0.999995470047,4.47978754892e-06,3.65147689863e-10,img_02842.jpg,0.0
8.11930167544e-09,0.246664643288,0.00507870689034,2.29661000049e-05,2.31477406487e-06,0.714626014233,6.92915318723e-06,0.0335984043777,img_02871.jpg,0.0
2.59293119598e-06,0.180141270161,0.522873818874,0.0401551425457,0.000409772619605,0.0164130013436,2.21767913899e-05,0.239982262254,img_02876.jpg,0.0
3.89475368623e-10,0.865483224392,4.1071933083e-05,1.25858025513e-06,2.26771601497e-09,0.134238615632,0.000222599817789,1.31722517835e-05,img_02889.jpg,0.0
2.92377961841e-07,0.705414116383,0.000277148501482,3.66386993846e-05,2.34499270846e-06,0.28927898407,5.07728145749e-05,0.00493962923065,img_02890.jpg,0.0
1.1011215377e-11,0.999867975712,0.000124109777971,3.85465909858e-06,1.19519389941e-08,1.89210194179e-08,1.77597533901e-10,4.00478120355e-06,img_02899.jpg,0.0
3.28436726704e-08,0.699995458126,0.000550412514713,0.000111285909952,2.77505325386e-08,0.299302786589,5.99129043621e-06,3.40232872986e-05,img_02904.jpg,0.0
4.8361217253e-09,0.936407864094,0.0561098195612,0.000148868915858,1.68740405115e-06,0.00229554693215,1.00347585885e-06,0.00503514241427,img_02904.jpg,1.0
2.57200607479e-08,0.00093982211547,9.24331686747e-08,1.59899844476e-08,0.99905949831,1.1449919235e-08,5.49233956926e-11,6.03513626629e-07,img_02911.jpg,0.0
1.28450423631e-08,0.374227136374,0.000333042931743,2.51339588431e-06,1.36703368625e-08,0.623019635677,0.000571105221752,0.00184653850738,img_02916.jpg,0.0
4.60094907052e-13,0.999589204788,0.000174191445694,6.31039975829e-09,2.49189666297e-12,0.000112804707896,9.70032143499e-09,0.000123857767903,img_02916.jpg,1.0
6.53004668567e-14,0.998598754406,0.000353394105332,2.3192373369e-11,1.03021424724e-09,0.00104723160621,2.96435532371e-12,7.05965305769e-07,img_02920.jpg,0.0
7.6379196301e-09,0.992547750473,5.69069670746e-05,3.90959530705e-06,4.85426419061e-08,0.00734085822478,3.5154928355e-06,4.69900078315e-05,img_02920.jpg,1.0
9.63458826608e-11,0.993060588837,2.47967836913e-05,8.44487946239e-09,4.21548751461e-09,0.00691443076357,2.79379701595e-08,1.98931061846e-07,img_02920.jpg,2.0
