image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_05508.jpg,0.9117581248,0.0170157552,0.0057929368,0.0019552843,0.0015107325,0.0042352406,0.0013124692,0.0564194173
img_00484.jpg,0.7456935048,0.090281792,0.0275950413,0.0343993418,0.0017283321,0.0243783593,0.0099656023,0.0659580305
img_05979.jpg,0.2735824585,0.0028370237,0.0067235283,0.002888767,0.7072164416,0.0038512917,0.0010899385,0.0018105875
img_05595.jpg,0.7161049247,0.0091943564,0.0034194859,0.0020579668,0.0012758087,0.0136470087,0.013884428,0.2404160649
img_02666.jpg,0.9860063791,0.0009966342,0.0009966342,0.0009966342,0.0057201078,0.0009966342,0.0009966342,0.0032903568
img_00620.jpg,0.9092563391,0.014004577,0.0143349282,0.0070521366,0.0039673597,0.0388859063,0.0036998077,0.0087989811
img_06165.jpg,0.1643607169,0.0044849897,0.118422851,0.0045409845,0.0028366051,0.0090219136,0.0066705453,0.6896613836
img_01377.jpg,0.3895029426,0.0064643272,0.0766900107,0.0183825046,0.4832568467,0.0190936271,0.003279608,0.0033301418
img_00380.jpg,0.9277420044,0.0125317313,0.0078383675,0.0090364385,0.0066770767,0.0300258696,0.0026200563,0.0035284937
img_07314.jpg,0.0009989364,0.0015519343,0.0042707287,0.0009989364,0.0009989364,0.0085453289,0.0010539665,0.9815812707
img_04002.jpg,0.0217589531,0.1517305523,0.0072439252,0.0998961926,0.0246265735,0.546731174,0.0243594181,0.1236532703
img_00432.jpg,0.6036370397,0.0160773769,0.0680619851,0.0118979057,0.1020904779,0.0744330883,0.0173555613,0.106446594
img_02398.jpg,0.7131581306,0.0352981575,0.0116820084,0.0963116288,0.0111653237,0.0819121972,0.0049401899,0.0455323718
img_00170.jpg,0.9278758168,0.0014488355,0.0015223584,0.0176166352,0.0043253098,0.0143838134,0.0009994521,0.0318277143
img_04647.jpg,0.9819616079,0.0064437659,0.0009989416,0.0009989416,0.0054557873,0.0009989416,0.0009989416,0.0021431732
img_03452.jpg,0.6551627517,0.1788776368,0.0044207531,0.0027133953,0.007322235,0.0047142259,0.0090815248,0.1377075166
img_02964.jpg,0.0038832927,0.0012974368,0.0127783045,0.0009993947,0.0009993947,0.0024276718,0.0009993947,0.9766151309
img_01505.jpg,0.0009962161,0.0009962161,0.0009962161,0.0009962161,0.9919446707,0.0009962161,0.0009962161,0.0020781022
img_00833.jpg,0.2566794157,0.0687259361,0.0105119841,0.0287168305,0.0084804036,0.2421889305,0.0814616308,0.3032348454
img_02638.jpg,0.9914181829,0.0018553017,0.0009980632,0.0009980632,0.0009980632,0.0011532888,0.0009980632,0.0015809665
img_00320.jpg,0.9733589888,0.0098872092,0.0024798471,0.0009998104,0.0020629258,0.0009998104,0.0016361217,0.0085752867
img_01963.jpg,0.9282996058,0.0014453091,0.0033281802,0.0012552693,0.0044426117,0.0050110663,0.0018667275,0.0543512367
img_06318.jpg,0.2315810174,0.0653614476,0.0137870507,0.0387145914,0.0242339801,0.3945555687,0.0643510446,0.1674152762
img_07137.jpg,0.9553300738,0.0009971698,0.0009971698,0.0009971698,0.0375723764,0.002111783,0.0009971698,0.0009971698
img_07689.jpg,0.3951568902,0.0984132066,0.0119028054,0.3763430417,0.0137662506,0.0723843575,0.0119016394,0.0201318283
img_04419.jpg,0.0113041028,0.0009971664,0.0009971664,0.0009971664,0.9825432897,0.0011668323,0.0009971664,0.0009971664
img_06564.jpg,0.9902067184,0.0038201546,0.0009955195,0.0009955195,0.0009955195,0.0009955195,0.0009955195,0.0009955195
img_07231.jpg,0.9605345726,0.0329761989,0.0009956871,0.0009956871,0.0009956871,0.0009956871,0.0009956871,0.001510891
img_02899.jpg,0.9242593646,0.0050398409,0.0086983908,0.0306207128,0.0096223112,0.0108881518,0.0021444159,0.0087268818
img_03426.jpg,0.884796679,0.0012740373,0.006345036,0.0023509569,0.0819673538,0.0052124709,0.0022340592,0.0158193763
img_03581.jpg,0.8610255718,0.0024930714,0.0031816736,0.0407308452,0.0081279678,0.0472201146,0.001240568,0.0359801911
img_02406.jpg,0.3490399718,0.0205902345,0.0193512589,0.5075281858,0.0179227777,0.0231362544,0.0090802005,0.0533511564
img_04640.jpg,0.4262016714,0.0068409196,0.0122490516,0.0060947486,0.0073304698,0.0740144923,0.0205032416,0.4467654228
img_07065.jpg,0.0280540679,0.2003191262,0.0078338049,0.0945179462,0.0050454023,0.1378004402,0.0102012828,0.516227901
img_06059.jpg,0.0025251622,0.0009950552,0.0009950552,0.0009950552,0.99150455,0.0009950552,0.0009950552,0.0009950552
img_01966.jpg,0.9829187989,0.0034122264,0.0009980303,0.0010672256,0.0009980303,0.0040908153,0.0009980303,0.005516836
img_04001.jpg,0.8861909509,0.0128051927,0.0018660919,0.0124291675,0.0009994139,0.0060053356,0.0042062313,0.0754976869
img_03749.jpg,0.4930574298,0.0239136703,0.0097846175,0.0159671847,0.0278328434,0.0921106189,0.0251083337,0.3122253418
img_07428.jpg,0.9217650294,0.0103645185,0.0010404314,0.0030815988,0.0009992663,0.0047698892,0.0018577058,0.0561216027
img_04975.jpg,0.5838237405,0.0183895621,0.010372269,0.0078691635,0.0125676729,0.0515413247,0.0258754697,0.289560765
img_03869.jpg,0.9924703836,0.0009958503,0.0009958503,0.0009958503,0.0015545344,0.0009958503,0.0009958503,0.0009958503
img_05768.jpg,0.6576322913,0.0193082113,0.0117345145,0.0067864656,0.0469777994,0.0519067198,0.09016902,0.1154849604
img_03995.jpg,0.0009993309,0.1028683037,0.0266046468,0.0029846227,0.0142235765,0.0026495277,0.0047781374,0.8448917866
img_02540.jpg,0.6086324453,0.0127884028,0.0416595265,0.0085911602,0.0533107854,0.0514379628,0.012627719,0.2109519392
img_06259.jpg,0.0124973236,0.006022214,0.0138504729,0.0015577972,0.0009993365,0.0043800534,0.001050693,0.9596421123
img_03584.jpg,0.0009993007,0.0304049961,0.0656493828,0.0041609574,0.1648955047,0.0045973039,0.0124722142,0.7168203592
img_07594.jpg,0.0887631252,0.0385270268,0.0109167555,0.0047853836,0.0069225039,0.0288843885,0.0440018438,0.7771989703
img_01860.jpg,0.7538942695,0.0066057672,0.0239482149,0.0068426258,0.0996027291,0.0575848036,0.0149132991,0.0366083048
img_07122.jpg,0.9868210554,0.0010707092,0.0009990262,0.0013080955,0.0021028079,0.0054673469,0.0009990262,0.001231904
img_04705.jpg,0.0061274688,0.0510777049,0.3124753237,0.0134238238,0.2821440399,0.0082333731,0.0103658009,0.3161524236
img_05940.jpg,0.9112713933,0.0009994863,0.0019535418,0.0013766517,0.0790126771,0.0009994863,0.0013702606,0.0030165715
img_07543.jpg,0.010825349,0.0032464643,0.0015365843,0.0024846802,0.9747228026,0.0050393823,0.0011448594,0.0009998776
img_00959.jpg,0.9138196111,0.0009994308,0.0023320927,0.001550567,0.076174587,0.0014016234,0.0012848743,0.0024373347
img_00726.jpg,0.9878240228,0.0009988124,0.0010476784,0.0009988124,0.0047356784,0.0009988124,0.0016821871,0.0017140721
img_02789.jpg,0.280418247,0.0012179678,0.0025217147,0.0025306696,0.6804400086,0.0026794616,0.0249537025,0.0052382518
img_06732.jpg,0.9902589321,0.0009973956,0.0009973956,0.0009973956,0.002370714,0.0009973956,0.001083592,0.0022971854
img_03674.jpg,0.3728950918,0.0024690456,0.0068368935,0.0053446223,0.5905514956,0.0134879621,0.0034998029,0.0049151382
img_03261.jpg,0.9833961129,0.0044012722,0.0045867348,0.0025811091,0.0009996839,0.0020049661,0.0009996839,0.0010303804
img_06690.jpg,0.006724149,0.0230089501,0.2041936666,0.012368747,0.0053555109,0.0145210056,0.0046436032,0.7291843891
img_05724.jpg,0.9523712993,0.0123754935,0.0083435709,0.0080176601,0.0026324345,0.0060122521,0.0025410668,0.0077062473
img_04323.jpg,0.1590777934,0.0010763701,0.0022238772,0.0018831658,0.8165046573,0.0038264112,0.0086870966,0.0067206547
img_05030.jpg,0.5186325312,0.101068832,0.007976409,0.0148216309,0.0058730608,0.0808107704,0.0948090404,0.1760076582
img_02372.jpg,0.0298779719,0.0009988369,0.0020899409,0.0009988369,0.9578837752,0.006116169,0.0009988369,0.0010356903
img_05882.jpg,0.7157194018,0.0044421344,0.0029696987,0.0024041377,0.0009996354,0.0073638661,0.0040494227,0.2620516717
img_00590.jpg,0.5813242197,0.0423514657,0.0154593186,0.0119257448,0.0079472968,0.0174734164,0.0685579553,0.2549605966
img_05440.jpg,0.8111745715,0.0260458048,0.024728192,0.0173175428,0.041950509,0.06115124,0.0096456148,0.0079866126
img_03931.jpg,0.4984451532,0.0046865824,0.0087134112,0.0045357626,0.450694561,0.005567071,0.0055707032,0.0217867903
img_06324.jpg,0.1235257983,0.0635849759,0.0127596157,0.0266182888,0.0071523697,0.1270965785,0.067196019,0.5720663667
img_04856.jpg,0.9399479628,0.0076003955,0.0090796091,0.009631617,0.0203302652,0.0086667873,0.0028836848,0.0018597194
img_04268.jpg,0.6138603091,0.0073397867,0.002566484,0.0034726069,0.002969431,0.014070577,0.0071439296,0.3485768735
img_05915.jpg,0.0151330186,0.0052789175,0.0080294665,0.0014974033,0.0009993303,0.0064368644,0.0029121493,0.9597128034
img_04476.jpg,0.7062317729,0.018160468,0.0102012716,0.0067010052,0.0347920023,0.0959529802,0.0303507149,0.0976097956
img_04657.jpg,0.5957655907,0.0406456217,0.1654996574,0.0619930923,0.0738055408,0.0450602844,0.0094926041,0.0077376608
img_02733.jpg,0.8964427114,0.0028664523,0.0082348669,0.0178982448,0.0060745617,0.0302142911,0.0036037688,0.0346650966
img_05525.jpg,0.9564085603,0.0118249608,0.0020596187,0.0022702895,0.0013507913,0.0069139046,0.0059750485,0.013196799
img_07143.jpg,0.4239549637,0.0036343446,0.0051436536,0.0059823818,0.5411388278,0.0111724585,0.0068648905,0.002108478
img_06541.jpg,0.9107832909,0.0031913165,0.0015264353,0.0009999782,0.0698030815,0.0017551632,0.0023808468,0.0095598493
img_02522.jpg,0.67556566,0.0265967119,0.0296414308,0.0421180204,0.0909660459,0.1073608845,0.0115917549,0.0161594711
img_05775.jpg,0.9871342182,0.001569205,0.0009996718,0.0018917012,0.0014525667,0.0021517307,0.0009996718,0.003801242
img_01058.jpg,0.8280759454,0.03231626,0.0046276427,0.0042122924,0.0070730448,0.0133741628,0.0058022384,0.1045184582
img_05682.jpg,0.0922802985,0.0399585404,0.0121898046,0.0102602961,0.0077633802,0.0308781397,0.0362286605,0.7704408765
img_07179.jpg,0.0020906341,0.0009987357,0.0013334698,0.0009987357,0.988664031,0.0036389644,0.0009987357,0.0012766556
img_07505.jpg,0.8908278942,0.0015546805,0.0030860852,0.0009992246,0.0817252845,0.0014861716,0.0009992246,0.0193214081
img_07304.jpg,0.9463168979,0.005434697,0.0059530414,0.0091600036,0.0046364353,0.0215519089,0.0021844476,0.0047625783
img_04247.jpg,0.4085631669,0.0107587874,0.0198845882,0.0174738988,0.0837517157,0.0289076958,0.0571623072,0.3734978437
img_00664.jpg,0.8978485465,0.0369361341,0.0031865214,0.0016447597,0.0114768865,0.0109155374,0.0050681252,0.0329235755
img_00446.jpg,0.8255615234,0.0276605021,0.0100219185,0.0207894836,0.0096457088,0.0580881275,0.008171116,0.0400616564
img_06614.jpg,0.6276072264,0.018111119,0.0108655766,0.242640093,0.0419381447,0.0377105325,0.0055914377,0.0155359022
img_07678.jpg,0.1061666831,0.0898589119,0.1093595922,0.4423748553,0.0587583072,0.0550832599,0.0116550131,0.1267433614
img_05516.jpg,0.7127964497,0.0319956653,0.0105688125,0.0131121194,0.0051140958,0.019326048,0.1048692688,0.1022175327
img_01022.jpg,0.942723453,0.0015139775,0.0027049498,0.0072099557,0.0163185745,0.023641834,0.0009999882,0.0048871399
img_00551.jpg,0.9813655615,0.0009992112,0.0016737072,0.0031153352,0.0013799686,0.0073461914,0.0009992112,0.0031208615
img_05454.jpg,0.0218411293,0.0042004655,0.0252045188,0.0094656004,0.8581516743,0.0115963416,0.0106272697,0.0589130186
img_03891.jpg,0.9093095064,0.0492013656,0.0057831621,0.0038486305,0.0009992624,0.0225471593,0.0060273237,0.0022835413
img_06489.jpg,0.0160534177,0.0097924182,0.003044121,0.0051290873,0.9481821656,0.0121933082,0.0026220109,0.0029834798
img_01824.jpg,0.6919227242,0.0127790039,0.0104206568,0.0153387794,0.0459789298,0.1828062534,0.0239355639,0.0168181192
img_07054.jpg,0.5070176125,0.3299659491,0.0024889649,0.0045041656,0.0009993046,0.0014081489,0.0057577952,0.147858128
img_00282.jpg,0.8485206962,0.0118410401,0.0108904419,0.0486137979,0.0476018228,0.0189194977,0.0042775595,0.0093352133
img_03445.jpg,0.8429175019,0.0009990191,0.0009990191,0.0009990191,0.1507539898,0.0009990191,0.00121157,0.001120956
img_02687.jpg,0.6369643211,0.0100009926,0.0078880005,0.0068959696,0.0072556804,0.0064943847,0.0044451337,0.3200554848
img_03945.jpg,0.2976953387,0.0079484694,0.0121511454,0.0076163267,0.0352610797,0.5010203123,0.0123834545,0.1259239316
img_00311.jpg,0.9868763685,0.0019160972,0.0009986857,0.0009986857,0.0055424753,0.0009986857,0.0009986857,0.0016703126
img_01874.jpg,0.9437485933,0.0009989259,0.0009989259,0.0009989259,0.0022352089,0.0072588064,0.0015365408,0.0422241725
img_04563.jpg,0.5599349737,0.0127400057,0.0108929519,0.015880229,0.0234504268,0.2963011563,0.0246792361,0.0561210588
img_01646.jpg,0.9314748049,0.01497008,0.0019648164,0.0122611765,0.0049354639,0.0180300549,0.0049963584,0.0113671962
img_06955.jpg,0.9429391027,0.0103007229,0.019153202,0.0069909077,0.004707932,0.008586836,0.0034901102,0.0038312261
img_04375.jpg,0.0406294577,0.0011129798,0.0033928528,0.0010038163,0.9415181875,0.0023733831,0.0009999742,0.0089692939
img_03355.jpg,0.6416861415,0.0183487795,0.0094154598,0.0049716718,0.0458805338,0.0471123792,0.0900030211,0.1425820887
img_07084.jpg,0.0049314331,0.0090394337,0.0081344666,0.0020574809,0.0214048792,0.0082348185,0.0022106518,0.9439868331
img_02739.jpg,0.9298111796,0.0046906187,0.0042222748,0.0021991692,0.0504337959,0.0017168451,0.0021496234,0.0047764555
img_01031.jpg,0.9171347618,0.0167958383,0.0172837228,0.0049407161,0.0153163904,0.0181108508,0.0053221635,0.0050955708
img_00469.jpg,0.8837355971,0.0116962278,0.00236754,0.0110557601,0.0052576475,0.0178596526,0.0024788785,0.0655486807
img_02943.jpg,0.9852511287,0.0009994112,0.0024322059,0.0049161329,0.0009994112,0.0027198156,0.0009994112,0.0016825418
img_04061.jpg,0.862739265,0.0032243859,0.0012448886,0.002412529,0.0020176761,0.0184504446,0.0063110474,0.1035997644
img_00724.jpg,0.3892933428,0.0102674272,0.0274182856,0.0165937673,0.2184974551,0.0284669865,0.1496853977,0.1597773284
img_06294.jpg,0.9804455042,0.000997411,0.000997411,0.000997411,0.0135700526,0.000997411,0.000997411,0.000997411
img_02956.jpg,0.6643173695,0.0060913414,0.0009979483,0.0009979483,0.0009979483,0.0022510029,0.0022521871,0.3220943213
img_04675.jpg,0.0097383093,0.0957446694,0.4296746254,0.0077143051,0.0061763325,0.0071420749,0.0046941503,0.4391155541
img_01404.jpg,0.9205020666,0.0247192979,0.005102451,0.018415615,0.0125185922,0.0098111937,0.0041837348,0.0047470299
img_05186.jpg,0.924697876,0.0196631998,0.0017774478,0.0009994166,0.0009994166,0.0034716269,0.002558084,0.0458329543
img_01847.jpg,0.125419274,0.0848720446,0.0060750092,0.0118379695,0.0053125252,0.015222325,0.0373050906,0.7139557004
img_02837.jpg,0.4293812811,0.1921103001,0.0150128342,0.0198947992,0.0638198033,0.0196637623,0.0430426262,0.2170746326
img_05479.jpg,0.947897315,0.0020419699,0.000999807,0.0028071639,0.0018213815,0.0140080685,0.0016276955,0.0287966281
img_01538.jpg,0.9415588975,0.0089531252,0.0021084608,0.015072559,0.001829612,0.0203548726,0.0020098942,0.0081125693
img_04129.jpg,0.9872680306,0.0063325441,0.0009964935,0.0014169832,0.0009964935,0.0009964935,0.0009964935,0.0009964935
img_05222.jpg,0.9857003689,0.0009965181,0.0009965181,0.0009965181,0.0079196338,0.0009965181,0.0009965181,0.0013974768
img_04811.jpg,0.5774973631,0.0070522651,0.0242117941,0.0097485976,0.0660201535,0.0465902425,0.0032849105,0.2655947208
img_00865.jpg,0.9573720098,0.030761864,0.0009987497,0.0011606396,0.0009987497,0.002791041,0.0011739114,0.0047430261
img_01102.jpg,0.4654098749,0.4415210485,0.0094673447,0.0108916098,0.0350606069,0.0035424933,0.0119052492,0.0222017933
img_05253.jpg,0.0046849265,0.0029503873,0.0053467127,0.0009979962,0.0009979962,0.0025444664,0.0009979962,0.9814795852
img_06101.jpg,0.0019720299,0.0031809453,0.0181857776,0.0013098924,0.0009990126,0.0030249967,0.0009990126,0.9703283906
img_02771.jpg,0.9778577685,0.0038904143,0.0012223645,0.0097278999,0.0009986684,0.0040569315,0.0009986684,0.0012472793
img_05828.jpg,0.9782400131,0.0009957538,0.0009957538,0.0009957538,0.0157854706,0.0009957538,0.0009957538,0.0009957538
img_07079.jpg,0.0009974815,0.0009974815,0.0009974815,0.0009974815,0.9890907407,0.0016895629,0.0009974815,0.0042322818
img_06144.jpg,0.0399668142,0.0076131988,0.0448652953,0.0053582322,0.2016251683,0.0378817059,0.0082842186,0.6544054151
img_00161.jpg,0.0198921487,0.0193154439,0.0089819767,0.0036570369,0.0125956368,0.0158748776,0.0027745068,0.9169083834
img_07023.jpg,0.7897613645,0.0027280657,0.0056880433,0.0037525315,0.141522333,0.011977314,0.0044976156,0.0400727466
img_04390.jpg,0.0015756324,0.0086289234,0.0214445181,0.0026475468,0.0875368863,0.0069900798,0.0013020349,0.8698742986
img_01995.jpg,0.0421111695,0.1696796268,0.0076208389,0.082229428,0.0050872029,0.1551142484,0.0137111386,0.5244463682
img_00483.jpg,0.9889147878,0.0009970601,0.0009970601,0.0009970601,0.0050677736,0.0009970601,0.0009970601,0.0010321334
img_01781.jpg,0.5544325709,0.0067174211,0.0075744465,0.0232967883,0.3832966387,0.0134286443,0.0030769713,0.0081765093
img_06346.jpg,0.3082563877,0.0194772854,0.0167019106,0.009973295,0.0173001159,0.2690320611,0.0216706265,0.3375883698
img_02646.jpg,0.0024767916,0.0045206812,0.0025830299,0.0034719892,0.0040662303,0.0037120397,0.0024762491,0.9766929746
img_07192.jpg,0.86786443,0.0062629567,0.0028797677,0.0014924846,0.0862990469,0.0021766981,0.0018211806,0.0312034637
img_07659.jpg,0.4256375134,0.0455372632,0.0128986053,0.0115158064,0.0124625536,0.0171891414,0.2168928236,0.257866323
img_06555.jpg,0.9665932059,0.0059029385,0.0102506215,0.0032767404,0.0037784846,0.005973171,0.0021852036,0.0020396428
img_06832.jpg,0.6344202161,0.0352691524,0.044982668,0.1641252637,0.0146386372,0.0411450937,0.0127751743,0.0526437908
img_05612.jpg,0.9679917693,0.006335977,0.0035734246,0.010664707,0.0018922135,0.0051190471,0.0013910672,0.0030318217
img_05922.jpg,0.8266220093,0.0333051421,0.0043861154,0.0205763336,0.00272657,0.0606121682,0.0049470416,0.0468246527
img_02307.jpg,0.2763103545,0.0072737862,0.0043128026,0.0090393331,0.0197275374,0.0242384523,0.0331014358,0.6259963512
img_06210.jpg,0.3926708102,0.0163041409,0.0071071368,0.0068195267,0.0164203942,0.0645442903,0.0300063267,0.4661274254
img_07448.jpg,0.8953147531,0.0070900624,0.0045787171,0.0179743152,0.0043286094,0.020738855,0.0037592542,0.0462153517
img_04712.jpg,0.0078335563,0.0280150846,0.0687328503,0.0073938728,0.0752135068,0.0141080106,0.0123442458,0.7863588929
img_01208.jpg,0.0477151014,0.0015430301,0.0101105506,0.0014077174,0.9179214239,0.0038707985,0.0018331944,0.0155981984
img_01168.jpg,0.0046370877,0.0520736985,0.0058655483,0.0262422767,0.0392558314,0.691603601,0.0092652505,0.1710567474
img_03078.jpg,0.8528811932,0.0563545115,0.0139306178,0.0237965975,0.0017484325,0.0363573171,0.0084398873,0.0064914399
img_07621.jpg,0.8125090003,0.0230117757,0.0040572891,0.0075047784,0.0029647124,0.006766085,0.0236499701,0.1195364743
img_00718.jpg,0.9921675324,0.0009954101,0.0009954101,0.0009954101,0.0009954101,0.0009954101,0.0009954101,0.0018600847
img_07420.jpg,0.4349043369,0.044514209,0.0057683494,0.411283493,0.0151056377,0.0251675397,0.0084432969,0.0548131466
img_02838.jpg,0.9650924206,0.0078131668,0.0097537674,0.0026841541,0.0074508833,0.0036963425,0.0024243859,0.0010848986
img_04921.jpg,0.3192000687,0.0223060157,0.0289195552,0.0235998705,0.1158765331,0.2290409803,0.0264766533,0.2345803231
img_04752.jpg,0.5973487496,0.0176975466,0.0082596736,0.2827403843,0.0299122129,0.0366893858,0.0048318603,0.022520246
img_01249.jpg,0.4675644636,0.0110469013,0.0369880982,0.0339718349,0.3913656473,0.0267897099,0.0122672161,0.0200060979
img_07146.jpg,0.0847493485,0.0057463017,0.0086009037,0.0091469679,0.6604308486,0.0137394648,0.0363517031,0.1812345088
img_07792.jpg,0.1584649831,0.0196424238,0.0038174996,0.0037159617,0.0056187287,0.1538273841,0.016871348,0.6380417347
img_00407.jpg,0.9568117261,0.0065436643,0.0084789246,0.0198811702,0.0015311996,0.0037628852,0.0017761805,0.0012143094
img_05292.jpg,0.1897232533,0.0172599237,0.0079870718,0.0060682371,0.015206866,0.1076102033,0.0342266597,0.6219177842
img_00964.jpg,0.0060361978,0.1016974971,0.5162336826,0.0123657025,0.0069489013,0.00939631,0.0055862996,0.3417354524
img_02180.jpg,0.8832409978,0.0174354743,0.0089363968,0.0061874767,0.007526366,0.023443304,0.0158710852,0.0373589247
img_00855.jpg,0.8516048193,0.0286305808,0.0148675106,0.0137900654,0.0196154658,0.0188107938,0.0190740451,0.0336067826
img_01384.jpg,0.5289759636,0.0139595084,0.0435838997,0.0134436851,0.0753686875,0.0892756507,0.0112180682,0.2241745144
img_02842.jpg,0.3063138723,0.0158710163,0.0262446348,0.010397275,0.0429897122,0.2535515726,0.0224963259,0.3221355975
img_03715.jpg,0.4693447351,0.0450386517,0.0079365522,0.2474805862,0.0191676822,0.0324558616,0.0079626674,0.1706132442
img_00125.jpg,0.4676543474,0.0134389019,0.0085615544,0.0144262174,0.0015478185,0.0571218766,0.0081226574,0.4291267097
img_06477.jpg,0.6330707073,0.0625366047,0.0106492946,0.0137314526,0.0078413496,0.0149804084,0.1839613914,0.0732288137
img_07173.jpg,0.2789221108,0.002201848,0.0052389228,0.0037583795,0.0036804266,0.0027831898,0.0036261559,0.6997889876
img_01431.jpg,0.5048351884,0.0710111782,0.0198820513,0.3392620385,0.0081261983,0.0228712913,0.0075147855,0.0264972951
img_03554.jpg,0.9832453132,0.0039184969,0.0009983761,0.0009983761,0.00608835,0.0009983761,0.0009983761,0.0027543562
img_07354.jpg,0.9826322794,0.0009982901,0.0009982901,0.0009982901,0.0040573161,0.0015026734,0.0010554087,0.0077575245
img_04461.jpg,0.919382751,0.0036186415,0.0052094101,0.0206861291,0.0061326511,0.0295007955,0.0021205365,0.0133490684
img_05095.jpg,0.894684732,0.0592906997,0.0080940211,0.0063638054,0.0009993826,0.014105319,0.0050598057,0.0114022419
img_00374.jpg,0.9229785204,0.0158283692,0.00141093,0.0019926142,0.0009992679,0.0049854498,0.0019960194,0.0498087816
img_07094.jpg,0.9930362105,0.0009948339,0.0009948339,0.0009948339,0.0009948339,0.0009948339,0.0009948339,0.0009948339
img_07224.jpg,0.0022542921,0.0009962474,0.0009962474,0.0009962474,0.9911814332,0.0015831165,0.0009962474,0.0009962474
img_00331.jpg,0.9663980603,0.0010130033,0.0009996174,0.0009996174,0.0073083341,0.0105136773,0.0010044068,0.0117633082
img_04306.jpg,0.991440177,0.0009975226,0.0009975226,0.0009975226,0.0023035163,0.0009975226,0.0011322777,0.0011340467
img_04723.jpg,0.0014159456,0.0027522913,0.0203134716,0.0011240239,0.0015911128,0.0033375833,0.0010932392,0.968372345
img_04126.jpg,0.0470990352,0.0070688683,0.0116715059,0.0020971785,0.8878250122,0.0062283184,0.0053488091,0.0326612778
img_03760.jpg,0.6601603031,0.02798062,0.0052528973,0.0085734408,0.0066259266,0.0481132977,0.020463489,0.2228300571
img_00358.jpg,0.7350162864,0.007234998,0.0016353339,0.0019730548,0.0048125619,0.0287414137,0.0119530624,0.2086333185
img_00575.jpg,0.8709599972,0.0037585644,0.0035000378,0.003584696,0.0082214475,0.0181497093,0.0191862267,0.0726393163
img_01745.jpg,0.8932107091,0.0120687345,0.0315473489,0.0100777159,0.015674172,0.0231423452,0.0043894025,0.0098895999
img_02379.jpg,0.1296896935,0.0028206299,0.0018680465,0.0019641623,0.0025122913,0.003888685,0.0048679863,0.8523885608
img_04482.jpg,0.8536585569,0.0816659555,0.0089920135,0.0335703045,0.0026816933,0.0122769894,0.0061546857,0.0009998251
img_02479.jpg,0.0013298374,0.0011413413,0.0009993823,0.0010057517,0.9792531729,0.0010415463,0.0009993823,0.014229618
img_04237.jpg,0.3510886729,0.2087087482,0.0252713989,0.0121702999,0.17263107,0.0111377882,0.0267779622,0.1922140121
img_07157.jpg,0.828291595,0.0669907629,0.0287003946,0.010114464,0.0024633927,0.0337475948,0.0048305201,0.0248612408
img_06673.jpg,0.2101999074,0.0032388177,0.0056421403,0.0032567263,0.0308623891,0.008262218,0.0099734506,0.728564322
img_03504.jpg,0.7132184505,0.0308698323,0.0096325874,0.0122856339,0.1164112985,0.0458510779,0.0095216203,0.0622095317
img_01918.jpg,0.8453782797,0.0139046879,0.0079251071,0.0847624764,0.0009993343,0.0125427097,0.005655969,0.0288313758
img_05539.jpg,0.9653490186,0.0032054756,0.0031545798,0.0118952617,0.0072545954,0.0056161531,0.0012036982,0.0023212293
img_02834.jpg,0.7518616915,0.0054284688,0.0037101093,0.0043863119,0.0044362321,0.0178727824,0.0082435673,0.2040608525
img_05864.jpg,0.4789662957,0.1795212775,0.0192626566,0.0204094462,0.0210345425,0.018350089,0.0554308407,0.2070249021
img_00141.jpg,0.0054938854,0.022380447,0.1720092148,0.0077321548,0.0079278257,0.0083189076,0.0050373389,0.7711002231
img_05548.jpg,0.9904029369,0.0036203191,0.0009961386,0.0009961386,0.0009961386,0.0009961386,0.0009961386,0.0009961386
img_05059.jpg,0.0013136909,0.0013537571,0.0013178361,0.0014431826,0.8977103829,0.0009992943,0.0009992943,0.0948626101
img_05471.jpg,0.1002147272,0.0224882588,0.0073891566,0.0138194067,0.0101655973,0.1462947875,0.0346863531,0.6649417281
img_01035.jpg,0.8612084985,0.0260527581,0.0060647521,0.0116046565,0.0189161673,0.0684380978,0.0061519211,0.0015631553
img_05475.jpg,0.0097313114,0.0009988624,0.0014775196,0.0013248575,0.9816599488,0.0028097404,0.0009988624,0.0009988624
img_06756.jpg,0.8987998366,0.0048273341,0.0058789565,0.023524737,0.0083538769,0.0264211055,0.0019556705,0.030238485
img_03805.jpg,0.9634436369,0.0122247115,0.0042636227,0.007693457,0.0010278752,0.0049867281,0.0024387396,0.003921228
img_07051.jpg,0.4300914407,0.1686187685,0.0010004919,0.0009991537,0.0009991537,0.0013529425,0.0092728855,0.3876650631
img_01413.jpg,0.988697052,0.0011525678,0.0013344198,0.00115284,0.0015904577,0.0040740157,0.0009993517,0.0009993517
img_03866.jpg,0.7964919209,0.0419589914,0.0157544892,0.0302637201,0.0076874406,0.0548535399,0.0072196093,0.0457702987
img_05672.jpg,0.1915690303,0.0394238308,0.0147600099,0.0820354074,0.0218198318,0.5412439108,0.0258857869,0.0832622573
img_05718.jpg,0.0078733321,0.2060503215,0.0093689198,0.1073664948,0.0041941511,0.0832984149,0.0255448837,0.5563034415
img_03454.jpg,0.6854025722,0.0020218911,0.0083231665,0.0044209105,0.2846467793,0.0037978578,0.0083993757,0.0029874516
