NoF,ALB,BET,DOL,LAG,OTHER,SHARK,YFT,image_file
4.74558589758e-07,0.563860476017,0.0317139960825,0.356734424829,8.28823067422e-06,5.0672209909e-05,2.63898141384e-06,0.0476290211082,img_01379.jpg
5.39259644938e-07,0.885776460171,0.00895261298865,0.000121676312119,1.75481332576e-07,0.0981698781252,0.000283331930405,0.00669541442767,img_01384.jpg
4.96058589761e-07,0.967088758945,0.0217968914658,8.84300825419e-05,5.27658812643e-06,0.00931908097118,3.37688402396e-06,0.0016978494823,img_01388.jpg
2.23372564889e-09,0.422429472208,0.576129198074,6.22579676701e-08,2.06528802948e-08,0.000577414291911,7.86933071595e-07,0.000863131601363,img_01388.jpg
5.06318201587e-07,1.23242252812e-05,2.22305588977e-05,0.99994468689,1.80879197842e-07,1.34483543661e-05,5.30650368091e-07,6.13635393165e-06,img_01392.jpg
1.61243088326e-10,3.45590706274e-05,0.974132537842,1.16646715469e-05,1.43815171327e-07,9.20277102523e-07,2.88847923358e-09,0.025820190087,img_01399.jpg
7.16589283911e-07,0.936496675014,0.00861938484013,4.25322286901e-06,0.00755570316687,0.0195519849658,8.44208329909e-07,0.0277703832835,img_01404.jpg
3.22998204183e-07,0.218268275261,0.0287196226418,0.000161093019415,1.90637095443e-07,0.752726554871,4.33007007814e-05,8.07720789453e-05,img_01405.jpg
6.68859190256e-10,0.999811947346,4.76030327263e-05,1.09429186068e-06,7.08588354659e-10,0.00012114232959,3.9636765905e-06,1.42813860293e-05,img_01413.jpg
1.24770124899e-07,0.00480061816052,0.000401454657549,1.70765275698e-07,1.87918658412e-09,0.000190409016795,0.990364611149,0.00424267584458,img_01426.jpg
1.60821954864e-07,1.68694023159e-05,3.81174118047e-06,5.62872699561e-08,0.999974489212,4.37951001686e-07,1.80886042256e-10,4.25285224992e-06,img_01431.jpg
2.32789995613e-10,8.32013847685e-06,9.68409403868e-06,1.29507986557e-08,1.32402590225e-07,1.45505395927e-11,4.49838921668e-09,0.999981880188,img_01441.jpg
3.52903015255e-07,0.214531257749,0.00616595940664,2.15821683014e-06,3.02653711515e-06,0.00483019789681,0.00287111243233,0.77159589529,img_01444.jpg
2.36294113165e-06,0.422693610191,0.000633586780168,2.5612733225e-05,0.000195825690753,8.68156566867e-05,0.000447440368589,0.575914680958,img_01444.jpg
4.06634903527e-08,0.00243306462653,0.000812116253655,0.00148111279123,4.53318989457e-07,0.000185519180377,4.42136979473e-06,0.995083212852,img_01490.jpg
3.69781827381e-09,0.864735484123,0.0972192063928,8.01184251031e-06,2.30180702943e-07,4.84583188154e-06,2.56113685282e-06,0.0380296595395,img_01495.jpg
1.71900101122e-05,0.415621012449,0.203792735934,0.000323960644891,0.00134733202867,0.0416378378868,0.000207275093999,0.337052673101,img_01495.jpg
1.35745005991e-06,0.473514139652,0.0474448800087,0.433442205191,7.13711233402e-06,0.00105417449959,1.1682893728e-06,0.0445348843932,img_01511.jpg
6.31208558843e-06,0.121237434447,0.0721169635653,0.0382650122046,3.1309271435e-05,0.753861963749,0.00884608086199,0.00563490623608,img_01519.jpg
8.09084799158e-09,0.50739812851,0.488084971905,1.34040419653e-06,1.6353222918e-06,3.89911247112e-06,1.5582747892e-06,0.00450856192037,img_01530.jpg
8.86716406967e-06,0.422771453857,0.0119513059035,0.0125592891127,4.86637986796e-07,0.548649847507,0.00036016953527,0.00369854224846,img_01537.jpg
1.82592043529e-06,0.348306655884,0.496513992548,0.00169769965578,3.1651354675e-06,0.149145945907,0.000387583160773,0.00394318532199,img_01538.jpg
1.78144645702e-08,0.955156207085,0.00609429366887,2.43449608206e-06,6.4064309413e-08,5.08373796038e-06,1.9372369934e-05,0.0387224182487,img_01543.jpg
3.40484224148e-10,0.987372815609,5.38173071618e-06,6.0568555682e-07,1.92600102533e-12,0.0092811062932,6.60361765767e-05,0.00327402120456,img_01548.jpg
3.43276385095e-09,0.995948016644,5.76587954129e-05,2.13199155041e-06,2.22322521504e-10,0.0030442236457,3.74096225642e-06,0.000944253406487,img_01552.jpg
6.27676688403e-10,0.991933524609,0.000446380465291,1.84254176361e-08,2.48084063514e-07,4.43173257736e-06,4.31949160884e-08,0.00761553505436,img_01562.jpg
1.86732942477e-12,0.879297792912,0.120602019131,4.00516703136e-10,1.06039799164e-09,3.24799764861e-09,2.42303821452e-09,0.000100197299616,img_01571.jpg
1.8867651761e-06,0.16437022388,0.717550575733,0.000384269631468,0.00144883594476,0.00106318364851,1.80151564564e-05,0.11516302079,img_01593.jpg
2.80818515108e-08,0.705157995224,0.0485780015588,1.39131839205e-06,3.85309448347e-07,0.000253237813013,2.096262142e-05,0.245987966657,img_01616.jpg
2.02107244718e-07,0.670404970646,3.00706724374e-05,2.83970990722e-07,3.28668756993e-05,0.329213052988,7.75831631472e-06,0.000310790113872,img_01618.jpg
8.56984812003e-08,0.98505961895,0.000225638970733,2.19506864596e-06,1.53628684529e-06,0.00111151498277,1.37519155032e-05,0.0135857472196,img_01627.jpg
1.43188083612e-08,0.920069515705,0.00544541701674,3.62926300568e-07,1.22251195833e-08,0.0743902176619,8.52249286254e-06,8.58398416312e-05,img_01627.jpg
2.22230056579e-07,0.793783962727,0.19677503407,3.57210592483e-05,3.18993420478e-06,0.0092412950471,3.79961011276e-06,0.000156792681082,img_01627.jpg
3.26987469634e-06,0.886055111885,0.0629332587123,0.000263721856754,0.000382713857107,0.0262903738767,0.000738387927413,0.0233331453055,img_01627.jpg
5.97993787821e-09,0.985618829727,0.000983050907962,9.222512017e-05,6.29573460031e-09,0.0094014108181,1.73692356498e-07,0.00390439806506,img_01632.jpg
6.34884977924e-10,0.997063934803,0.00033848269959,2.00919953386e-06,2.0874671236e-07,0.00254858890548,6.46073905486e-09,4.67162462883e-05,img_01633.jpg
1.77087303155e-10,0.999549806118,0.000365820276784,6.94556723246e-09,1.08602826288e-07,2.53122152571e-06,1.22588899032e-08,8.16806714283e-05,img_01640.jpg
7.95097960804e-08,0.693138241768,0.222287669778,6.44789042781e-06,2.22329185817e-06,0.0795685425401,6.04388560532e-06,0.00499072810635,img_01646.jpg
3.46181888711e-10,0.998053431511,0.00041195563972,1.5277103671e-07,9.15940603363e-08,0.00149376061745,4.9551229786e-09,4.06873041356e-05,img_01646.jpg
3.9780042016e-07,0.945000112057,0.002067332156,2.64872724074e-05,1.16629998956e-05,0.0498196408153,7.36669608159e-05,0.00300075463019,img_01649.jpg
1.91293647589e-09,9.62313947639e-07,4.29738574894e-05,0.692875742912,7.97559209786e-08,4.77213157879e-10,6.80906109274e-10,0.307080209255,img_01657.jpg
8.79089370187e-08,5.14642351845e-07,2.15327716546e-07,2.9787374789e-09,0.999997138977,1.33184101969e-07,6.61056820395e-10,1.84633006484e-06,img_01669.jpg
2.61880222752e-06,0.10958789289,0.0300949234515,0.000413357949583,0.00028465516516,1.94459425984e-06,8.16048632259e-05,0.859533011913,img_01681.jpg
2.63850896687e-09,0.996785521507,0.000223140639719,1.99394136757e-07,9.65766389527e-07,5.3498421039e-05,1.29759189349e-06,0.00293537299149,img_01684.jpg
4.37052061208e-10,0.974634587765,1.63629044891e-06,1.13831987392e-07,1.30399413933e-07,0.0253176130354,8.44528114108e-10,4.58871581941e-05,img_01684.jpg
2.86357715318e-09,0.991826176643,0.00486669223756,8.22683261958e-07,3.40955494949e-07,0.00311122997664,4.87593808884e-07,0.000194244566956,img_01684.jpg
4.65536061256e-07,0.752233862877,0.0082180518657,9.94037236524e-07,5.0193007155e-06,8.11714271549e-05,0.0686109438539,0.170849531889,img_01687.jpg
5.47021591046e-06,0.819923579693,0.0119082937017,5.65950358578e-05,0.000152277061716,0.00178819114808,0.00485576689243,0.161309808493,img_01687.jpg
6.29865896853e-13,5.63505722084e-08,1.76570708277e-07,5.23650775519e-11,3.73952362132e-11,4.17287870924e-11,3.02321251366e-10,0.999999880791,img_01688.jpg
1.06857689364e-09,0.00033756607445,0.000524427043274,4.51038317806e-08,3.796593262e-09,1.88527633327e-06,2.23084261961e-05,0.999113857746,img_01689.jpg
1.57648287313e-07,0.902182877064,0.00257860473357,0.00276457588188,2.18026907639e-09,0.0838331282139,0.000243075119215,0.00839757546782,img_01724.jpg
3.38682554002e-07,0.90831130743,0.0868380889297,0.000653706549201,5.55447570605e-07,0.00363998138346,0.000410252716392,0.000145771118696,img_01745.jpg
3.0706755183e-07,0.994677066803,0.00250973342918,4.51238702226e-05,7.07528442945e-07,0.00163947744295,7.11176426194e-06,0.00112044205889,img_01771.jpg
4.06588585022e-09,0.960941374302,0.0207998175174,4.82965651827e-06,1.14267322715e-07,0.0179830342531,2.30655771816e-07,0.000270578893833,img_01771.jpg
1.31312262965e-05,0.702376484871,0.223797425628,0.0109025742859,0.00886679906398,0.00791240204126,1.18828211271e-05,0.0461193807423,img_01771.jpg
1.42456016761e-07,0.601762473583,0.0350946336985,5.72228927922e-05,2.45318224188e-05,1.17444378702e-05,1.99849273486e-06,0.363047301769,img_01773.jpg
8.69161522132e-06,0.972545862198,0.00718857720494,0.0188217330724,0.000182225077879,8.03869406809e-05,0.000276393810054,0.000896201177966,img_01802.jpg
1.86575679351e-08,2.39598580265e-06,4.98260305903e-06,0.989566683769,3.15978851972e-08,4.89651620228e-06,1.27390748617e-07,0.0104208532721,img_01803.jpg
6.99073510191e-09,0.33234924078,1.85165590665e-05,4.04822385462e-05,1.83781292407e-08,0.667065858841,7.41600615584e-06,0.00051858543884,img_01824.jpg
2.38505521111e-07,0.000300706044072,2.48527176154e-05,3.43865536934e-07,0.999623775482,1.55702863935e-07,1.11727638252e-09,4.98079061799e-05,img_01831.jpg
1.95956584292e-10,1.50931281362e-10,1.58870534506e-08,0.00173949927557,1.44813028236e-09,5.18694299751e-13,8.44526948374e-11,0.998260557652,img_01834.jpg
1.62727417319e-06,0.067446783185,0.00104101514444,0.000133899855427,0.000237687374465,7.69021862652e-05,0.00016544535174,0.930896580219,img_01847.jpg
2.07818584386e-06,0.974102437496,0.00580183370039,8.26390169095e-06,7.06709834049e-05,0.000426474231062,0.00565541815013,0.0139327747747,img_01847.jpg
2.38659403351e-09,0.00170919799712,0.0250809602439,1.48620881646e-06,1.66916095168e-06,2.84475913759e-06,1.08619238048e-08,0.973203778267,img_01853.jpg
7.04698004483e-06,0.945964932442,0.00888161174953,0.0069160698913,8.52279663377e-06,0.000521223293617,0.000191446568351,0.0375091433525,img_01856.jpg
3.97519244189e-07,0.923995733261,0.00355550204404,0.000241041532718,5.99947725277e-07,0.0625554025173,0.00150128256064,0.00814997218549,img_01860.jpg
2.76438385072e-07,0.0495289675891,0.000721065269317,0.00471469108015,1.71640712754e-09,0.944353818893,6.81164237903e-05,0.00061305629788,img_01862.jpg
1.03759070669e-07,0.977669775486,0.000812294834759,2.95124391414e-05,5.03360797666e-06,5.78839244554e-05,8.43073576107e-06,0.0214169491082,img_01874.jpg
3.98481279262e-06,0.411290943623,0.436382740736,3.0020617487e-05,1.19991382235e-05,0.0907527655363,0.012533498928,0.0489940196276,img_01874.jpg
4.50376091976e-08,0.0481745228171,0.0699477866292,1.01279461262e-07,8.51187996886e-06,0.00748669076711,0.000118454852782,0.874263942242,img_01888.jpg
1.13189599915e-07,5.05870448251e-05,1.45534722833e-05,5.10079867233e-10,0.999927639961,8.79709602941e-07,4.49718484674e-09,6.24694303042e-06,img_01918.jpg
5.10745934434e-09,0.990748465061,0.00842190813273,2.76610735455e-05,2.47981457591e-08,0.000773287727498,3.20827524547e-07,2.8283595384e-05,img_01930.jpg
5.04456784256e-06,0.562211692333,0.0075059090741,0.000155541172717,0.00311989546753,0.00207140273415,0.000118981501146,0.424811512232,img_01932.jpg
8.9714634376e-13,1.93538352011e-10,3.08329406451e-09,1.24838334115e-11,8.27762036693e-08,2.44047492752e-15,6.63099620785e-13,0.999999880791,img_01955.jpg
1.42412336572e-05,0.93808400631,0.0487731359899,0.00279608159326,0.000218237546505,0.00101929146331,0.000323917309288,0.00877115502954,img_01963.jpg
5.02257591961e-07,0.325163930655,0.0540456660092,1.55465495482e-05,7.84398935139e-07,0.620278298855,0.000272911740467,0.000222407106776,img_01966.jpg
7.12646169632e-07,0.97385931015,0.00308421370573,5.33817365067e-06,2.53289144894e-05,0.0136639457196,0.000162363197887,0.00919875688851,img_01966.jpg
1.495656754e-08,0.994253218174,0.00270705553703,1.81393079401e-05,4.11564997194e-07,0.000295079516945,3.00711089949e-05,0.0026959720999,img_01966.jpg
5.74517684981e-07,0.829081952572,0.0360427387059,0.00169352034573,1.48308811276e-06,0.132603779435,7.02066472513e-06,0.000569026800804,img_01966.jpg
8.12014718576e-07,0.773134529591,0.213367208838,3.51010239683e-05,2.08389556065e-05,0.00117464712821,6.35414980934e-05,0.0122032975778,img_01966.jpg
4.28394164587e-09,0.0801788568497,0.916354000568,3.15034839105e-07,1.7125613283e-07,0.000797911197878,2.4620453587e-06,0.00266620051116,img_01966.jpg
6.16252027186e-09,0.992283642292,0.000525790266693,1.66158370121e-05,1.45544261088e-08,0.00214955024421,5.94802827436e-07,0.00502384779975,img_01983.jpg
2.85433065983e-06,0.494043052197,0.0385647900403,4.47426755272e-05,0.000192267194507,0.0770178362727,4.26471633546e-05,0.390091866255,img_01984.jpg
2.04588218367e-06,0.02984944731,0.000619002443273,1.65617475432e-05,0.102235563099,0.000239881381276,1.04567654091e-07,0.867037415504,img_01984.jpg
5.44233502708e-09,0.000637065328192,0.000287776027108,4.1677765239e-07,1.12513976092e-06,2.9729749258e-06,9.76106093731e-08,0.999070584774,img_01984.jpg
5.4526481108e-07,0.00247013755143,0.981451570988,5.12469068781e-06,0.0132585633546,0.00195852830075,1.29562215534e-06,0.000854206446093,img_01995.jpg
9.11950549798e-12,2.70090481536e-07,8.62235005616e-10,3.0360342862e-07,5.19378377112e-14,0.999999165535,2.04159846362e-07,4.35593294768e-09,img_01996.jpg
3.67827897207e-06,0.226927980781,0.154334649444,5.12959377375e-06,1.58605143952e-05,0.0089262612164,0.380957990885,0.228828459978,img_02001.jpg
1.17724948723e-05,0.773794710636,0.0164208840579,0.0295459944755,0.131814703345,2.13363928196e-05,1.03035645225e-05,0.0483802966774,img_02006.jpg
1.55058103246e-07,0.937669813633,0.0504604801536,0.000437361508375,2.2951228118e-07,0.00121799297631,7.21020187484e-05,0.0101420124993,img_02066.jpg
7.12063671915e-11,0.995979309082,0.00015546377108,1.28660047949e-07,7.61902832491e-11,0.0035204931628,5.27048541699e-07,0.000344113068422,img_02074.jpg
1.69412714968e-08,0.00978544540703,0.916444301605,3.5014477362e-07,6.91771310812e-06,6.96359961694e-07,7.90382255218e-05,0.0736833661795,img_02076.jpg
1.15657585411e-05,0.011037635617,0.000377905264031,0.000974691880401,0.987327039242,3.03316228383e-05,3.09899235162e-08,0.000240816632868,img_02077.jpg
1.19888354675e-05,0.00220391247422,9.88437295746e-06,0.00282491673715,0.994238972664,0.000702016171999,2.87551927158e-07,8.03488910606e-06,img_02077.jpg
3.8327163665e-10,0.995444774628,0.00101642357185,1.10542619502e-09,3.4114138181e-09,2.94387723443e-06,1.15351747354e-06,0.00353468023241,img_02096.jpg
1.65600849006e-11,0.997575223446,7.48704493958e-08,7.53426138544e-06,4.13934858612e-11,0.00241702538915,1.1426317531e-10,8.01056287969e-08,img_02119.jpg
9.28029463172e-13,1.16168212116e-06,5.01018171395e-10,2.62126107486e-08,2.33079390173e-15,0.999998450279,3.05202490836e-07,1.70202696381e-09,img_02124.jpg
1.59368164532e-06,0.0490460842848,0.216866835952,0.00115432112943,1.29593065168e-08,0.731388032436,0.00107334798668,0.00046978116734,img_02172.jpg
7.39639381209e-06,0.756353616714,0.0720688700676,0.000645970925689,0.00199955725111,0.00506926840171,0.000920202990528,0.162935107946,img_02180.jpg
4.68662818776e-07,0.878194332123,0.105019249022,3.12063129968e-05,6.30706881566e-06,0.0155321834609,9.69433895079e-05,0.0011193404207,img_02188.jpg
1.77648689714e-05,0.284095853567,0.0132200624794,0.000160232928465,6.04042688792e-05,0.0615647621453,0.0250618923455,0.615818977356,img_02188.jpg
9.51524625693e-14,8.98672070093e-09,7.33606578263e-12,2.81365841737e-09,5.52350639854e-18,0.999999523163,4.41583466682e-07,4.39095669547e-11,img_02209.jpg
5.35060971742e-05,0.115073040128,0.337743937969,0.000136453571031,0.360530287027,0.0148740978912,0.000130991800688,0.171457722783,img_02235.jpg
2.39825385506e-06,0.815214395523,0.0666810646653,0.0017066859873,4.89572812512e-06,0.0918752253056,0.000167512480402,0.0243478436023,img_02252.jpg
3.17396879836e-05,0.840976893902,0.066320002079,0.00657778931782,0.0250637102872,7.0999856689e-05,0.000446387508418,0.0605124942958,img_02268.jpg
7.76664421664e-09,0.939391493797,0.0449025966227,0.00051498535322,2.75373346348e-09,0.0135243274271,1.036408662e-06,0.0016656240914,img_02270.jpg
6.70957831517e-08,0.00134875287767,5.17225551278e-08,4.19865031631e-08,0.998650968075,7.43789669855e-08,2.70718641948e-10,9.70419620216e-08,img_02281.jpg
4.28243517037e-11,2.4682137223e-07,2.92299955618e-06,1.81098594454e-10,1.05405284501e-09,3.99269867168e-10,6.86852104081e-08,0.999996781349,img_02282.jpg
1.26981576296e-11,0.998720169067,0.000698814576026,4.01757027646e-08,1.57469759454e-10,0.000563895679079,2.68528155267e-09,1.70913008333e-05,img_02291.jpg
1.57696305791e-07,0.992171645164,0.00633245706558,6.64552089802e-07,0.000692468078341,2.05740489037e-05,1.13422504455e-06,0.000780929636676,img_02299.jpg
3.09229471895e-05,0.00648576254025,0.364158153534,9.4514725788e-05,0.612329900265,0.0124890450388,7.53208314563e-06,0.00440414156765,img_02305.jpg
3.41401329429e-09,0.988697767258,0.00836326275021,7.12438108508e-08,2.39222146092e-07,5.02706461702e-05,5.99071472607e-06,0.00288233859465,img_02307.jpg
2.48159377492e-08,0.323771625757,0.0755077600479,1.33874118546e-06,1.06791685539e-06,0.599080383778,9.00844861462e-06,0.00162883417215,img_02307.jpg
9.16802300743e-10,0.999565184116,0.000395432551159,9.59199439876e-08,2.41861880568e-06,8.90430271738e-08,3.51345041949e-09,3.67034117517e-05,img_02309.jpg
8.68605132265e-10,0.000387828185922,6.76033823765e-06,7.07240360498e-07,1.83823692623e-06,1.14102286647e-11,7.31007865351e-10,0.999602854252,img_02318.jpg
5.83093295869e-12,2.94306715887e-07,9.9228154582e-09,1.29019989137e-10,1.76684835651e-07,2.52710764641e-12,9.47374557275e-13,0.999999523163,img_02356.jpg
1.32465800107e-06,0.993535876274,0.000715030997526,1.8838699134e-06,3.29869653797e-05,0.00281531573273,0.00124644278549,0.00165116763674,img_02367.jpg
1.22492224364e-06,0.0223030019552,0.00340958987363,6.54678369756e-05,0.00026506735594,2.07499033422e-05,4.33530249211e-06,0.973930537701,img_02379.jpg
5.0555722737e-06,0.44172000885,0.0121016874909,0.000254400540143,1.60365871125e-05,0.507864058018,0.00546744884923,0.0325713604689,img_02384.jpg
3.82532727716e-10,0.995908617973,0.00117736856919,2.38768308236e-07,8.17997136693e-09,0.000243786053034,3.06423797447e-09,0.00267001660541,img_02398.jpg
5.84027404216e-09,0.987351477146,0.00167688122019,1.17575359582e-06,6.01364336106e-09,9.97071983875e-05,3.47622221852e-06,0.0108672212809,img_02400.jpg
1.32922230023e-06,0.000177817550139,9.50640298925e-07,7.82457959758e-07,0.999793827534,2.44663242484e-05,5.92805671218e-09,9.04948024072e-07,img_02406.jpg
8.12447140675e-08,7.86585405876e-06,7.36195602258e-07,2.24734230869e-06,0.99998652935,2.57078113464e-06,8.26848312041e-12,2.55496090951e-09,img_02406.jpg
5.64454580854e-07,0.269355386496,0.0129760019481,2.35645766224e-05,8.11902373243e-06,2.90025786853e-06,2.59466323769e-05,0.717607557774,img_02412.jpg
2.4066507649e-06,0.888345658779,0.0392909273505,0.000117220464745,4.7263711167e-05,0.00337818125263,0.000372586597223,0.0684457346797,img_02422.jpg
1.89659008498e-08,0.985091209412,0.00992096029222,9.33424453251e-05,1.92151475176e-07,1.82794849479e-06,1.38226087074e-05,0.00487858289853,img_02486.jpg
2.31321450883e-09,0.991473078728,0.00811380520463,1.67314487953e-06,7.73835111545e-08,2.88216888293e-05,6.00508201387e-07,0.000381812249543,img_02486.jpg
2.48999043606e-09,0.63243073225,0.0418460294604,1.90825943491e-07,2.37969945971e-08,1.21922621474e-05,6.67179256197e-06,0.32570412755,img_02487.jpg
9.9088147465e-08,0.993267416954,0.000527989875991,0.000250493030762,1.20664128644e-06,0.00540129467845,1.825279287e-05,0.000533325888682,img_02507.jpg
2.39632397259e-10,0.4116525352,0.00894445087761,1.91653569459e-07,3.16347239959e-07,9.6102724001e-07,1.08773301477e-09,0.579401493073,img_02522.jpg
0.00023313316342,0.88476151228,0.000822537753265,0.00146832119208,0.0432760044932,0.0646721571684,0.00059224240249,0.00417407322675,img_02522.jpg
3.00131475228e-08,0.992511510849,0.00632641231641,1.965012234e-05,4.11847878468e-07,0.000429984153016,1.50242965447e-06,0.000710495631211,img_02540.jpg
4.25140633808e-09,0.00128182570916,0.000242989961407,2.0016332769e-07,1.25942979139e-05,5.92630476604e-06,1.05474891043e-08,0.998456478119,img_02556.jpg
5.74874654546e-08,0.933327138424,0.000719819858205,3.66080598724e-06,7.47593139749e-06,8.47752198752e-06,3.40612086802e-06,0.0659299641848,img_02565.jpg
1.68191385163e-14,3.73551456434e-09,6.29143226405e-09,1.10071267422e-13,1.32417488086e-09,1.86136083082e-14,1.24568917329e-14,1.0,img_02574.jpg
2.69624234051e-08,0.815405964851,0.0661778301001,3.30579837282e-07,3.81420363738e-07,0.000557995575946,1.86957604456e-05,0.117838740349,img_02602.jpg
2.71649787464e-05,0.830954253674,0.0326675437391,0.00729415239766,7.87181197666e-05,0.0678213760257,0.01243094448,0.0487258434296,img_02607.jpg
2.8087508781e-06,0.886296927929,0.0168702155352,0.000121273158584,5.2006862461e-06,0.0436416938901,0.0040582367219,0.0490036569536,img_02622.jpg
2.1019182922e-11,7.70634756009e-08,1.73582509477e-10,3.8365749333e-07,2.76944689647e-14,0.999995231628,4.34926005255e-06,3.36522054667e-09,img_02625.jpg
4.74636274728e-10,0.104236446321,0.790696501732,9.31588886033e-07,3.77150843889e-09,2.86604863504e-05,7.96851452378e-07,0.105036765337,img_02636.jpg
5.25880627933e-09,0.986890077591,0.00622717570513,5.25972700416e-06,1.06325055427e-08,0.00682553462684,1.57638154974e-07,5.1754002925e-05,img_02638.jpg
3.84263074693e-08,0.728792905807,0.268657058477,5.27271549799e-06,2.88103110506e-05,0.00194218929391,5.04347190144e-06,0.000568753457628,img_02638.jpg
5.15714049243e-08,0.825187504292,0.0774244815111,2.81399770756e-05,0.000204329728149,0.0971298292279,3.67083181629e-08,2.55375780398e-05,img_02638.jpg
7.78808214363e-07,0.00607044668868,0.0135821271688,6.51687832942e-06,3.5503107938e-05,0.00020315295842,0.000752334774006,0.979349136353,img_02646.jpg
4.4043920866e-07,0.000235678540776,0.000162289041327,0.000272409437457,4.86020944663e-05,3.16637397191e-07,3.86992041967e-06,0.999276340008,img_02648.jpg
1.25954159103e-07,0.996082782745,0.000374747556634,0.000424411235144,3.83593396691e-06,9.96156586552e-07,7.64537048781e-07,0.00311233126558,img_02651.jpg
5.51312133723e-08,0.804753243923,0.00393699482083,0.000873535871506,2.37987674012e-08,0.190120652318,3.92449874198e-06,0.000311578158289,img_02656.jpg
3.80465908778e-10,0.958767831326,0.000115269693197,1.92997686099e-06,1.08851736513e-07,4.40650910605e-06,8.28415824827e-09,0.0411103442311,img_02656.jpg
3.13732899252e-13,0.99999165535,1.85513977158e-06,4.6790837871e-10,5.24002976426e-12,5.30989666458e-07,1.06394515594e-12,5.99292025072e-06,img_02666.jpg
8.80472472709e-10,0.0170913208276,0.815728545189,5.12063650149e-07,1.00923771242e-05,3.41529131365e-11,1.46097511333e-06,0.167168110609,img_02679.jpg
2.94130053646e-09,0.00258724438027,1.94160702449e-06,4.97381563491e-07,1.77191077455e-06,1.02278741032e-09,6.16473130322e-08,0.99740844965,img_02687.jpg
1.0177107157e-07,0.852163612843,0.00376572064124,2.97858207432e-07,0.000344091182342,9.41787448028e-07,3.34205964236e-07,0.143724948168,img_02699.jpg
6.02386080573e-07,0.97017788887,0.00669779628515,0.000103682061308,0.000199292830075,7.63750722399e-05,6.00785460847e-05,0.022684333846,img_02702.jpg
2.44454531639e-06,0.992535352707,0.00164832151495,0.00196075602435,5.41051194887e-05,0.000506330106873,0.000147553844727,0.00314517342485,img_02703.jpg
4.00933553024e-09,0.959808886051,0.00683506764472,0.000213730265386,3.46014839003e-09,0.0329547710717,2.18508120042e-07,0.000187281824765,img_02709.jpg
6.64224501179e-07,0.881764173508,0.00462008500472,0.000254919257713,1.10827420485e-06,0.0202673878521,0.000113924659672,0.0929776206613,img_02726.jpg
2.94737492368e-06,0.974109828472,0.0028865437489,0.0154219968244,0.000156809255714,0.0063971769996,2.21953519031e-06,0.00102237425745,img_02733.jpg
1.5524939954e-05,0.25968465209,0.23022171855,0.0234217233956,0.00714232027531,0.0608895905316,7.09939513399e-06,0.418617367744,img_02734.jpg
9.39572064595e-09,0.996418476105,0.00340517912991,2.1714020022e-06,5.15752935826e-06,4.25636380896e-06,3.7007303888e-08,0.000164675788255,img_02739.jpg
0.000107983178168,0.137486889958,0.00879219174385,0.00023269643134,0.8421022892,0.000401213037549,5.87535723753e-05,0.0108178816736,img_02749.jpg
5.3868593568e-06,0.403210252523,0.130253061652,0.000392862217268,0.000529570505023,1.90133523574e-05,6.21989092906e-05,0.465527683496,img_02759.jpg
2.05597547875e-08,0.995366334915,0.00108698080294,1.44431896842e-05,1.18116094683e-08,2.72423330898e-05,7.2206544246e-06,0.00349773815833,img_02764.jpg
4.94240412485e-11,0.999120175838,1.72174150066e-05,6.36608845639e-08,5.35812116897e-10,9.63956097166e-08,9.91202941947e-09,0.000862389279064,img_02764.jpg
4.73780437105e-09,0.874683022499,0.000156457128469,1.47678210851e-05,5.3614526152e-09,0.124746128917,8.59252153873e-08,0.000399642944103,img_02766.jpg
5.44450983853e-07,0.00922821741551,0.0118436114863,8.99966616998e-05,0.000110801833216,7.12583641871e-07,3.29046451952e-05,0.978693246841,img_02769.jpg
2.36896994465e-07,0.76713591814,0.00412326399237,0.000130229382194,8.50599860769e-07,0.227668985724,7.62148965805e-06,0.000932907219976,img_02771.jpg
4.12222345147e-09,0.991720557213,0.00291803805158,3.277546341e-07,3.24789027673e-07,0.00528511404991,2.14357996242e-07,7.54466891522e-05,img_02771.jpg
3.18220250151e-09,0.999314188957,2.71516237262e-05,2.05823721444e-06,5.98612823524e-05,7.14738926035e-05,2.45555642486e-09,0.000525367329828,img_02771.jpg
8.33133770306e-11,0.380528956652,0.614289283752,1.25606490542e-07,4.04540078307e-05,4.13973033631e-09,1.83243364926e-10,0.00514116650447,img_02799.jpg
1.53792587554e-08,0.986176431179,0.000252665631706,8.60532381921e-05,1.12475177616e-07,0.01342170313,1.0940101447e-06,6.18040430709e-05,img_02808.jpg
1.5832426925e-07,0.917352616787,0.077711045742,0.000296849699225,2.89910258289e-05,0.00314455991611,4.07219829412e-07,0.00146528764162,img_02808.jpg
2.77841849083e-07,0.925563097,0.00011466153228,0.000205138043384,1.97027256945e-05,0.00853606685996,1.19817070754e-06,0.0655599012971,img_02811.jpg
3.89396035416e-07,0.00593543238938,0.00894625484943,9.51764923229e-06,5.201690783e-06,0.984530210495,3.20890612784e-05,0.000540868379176,img_02830.jpg
3.94285315508e-09,0.967370808125,0.00217744265683,7.75538126163e-07,1.23606568536e-07,0.000111339853902,8.7921893055e-07,0.0303386263549,img_02834.jpg
3.61927814083e-05,0.646919071674,0.0892184004188,0.00416483636945,0.000152226843056,0.0410524383187,0.0153038715944,0.203152894974,img_02834.jpg
